Record type,Retrap,Bto ring,Pit tag,Pit tag state,Bto species code,Age,Sex,Sexing method,Date time,Region,Location,Fieldworker,Wing length,Weight,Bill length method,Bill length,Bill depth method,Bill depth,Tarsus length method,Tarsus length,Fat,Fat method,Pectoral muscle,Pox,Leg condition description,Tick description,Comment,
Physical,New Capture,nn30970,'0110177564',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,19.1,,,,,,,,,,,,,,
Physical,New Capture,nn30971,'0110178b85',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,17.8,,,,,,,,,,,,,,
Physical,New Capture,nn30972,'011017732f',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,19.5,,,,,,,,,,,,,,
Physical,New Capture,nn30973,'0110177e2e',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,19.2,,,,,,,,,,,,,,
Physical,New Capture,nn30974,'011017670a',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,17.4,,,,,,,,,,,,,,
Physical,New Capture,nn30975,'0110176dd5',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,17.4,,,,,,,,,,,,,,
Physical,New Capture,nn30976,'0110177fea',1,greti,1,,,24-05-2019  6:00,WYT,20191EX62B,Keith McMahon,,18.1,,,,,,,,,,,,,,
Physical,New Capture,nn30977,'01101781cf',1,greti,1,,,24-05-2019  6:49,WYT,20191B80A,Keith McMahon,,20.7,,,,,,,,,,,,,,
Physical,New Capture,nn30978,'0110177b02',1,greti,1,,,24-05-2019  6:49,WYT,20191B80A,Keith McMahon,,18.6,,,,,,,,,,,,,,
Physical,New Capture,nn30979,'0110176ef9',1,greti,1,,,24-05-2019  6:49,WYT,20191B80A,Keith McMahon,,19,,,,,,,,,,,,,,
Physical,New Capture,nn30980,'01101773b8',1,greti,1,,,24-05-2019  6:49,WYT,20191B80A,Keith McMahon,,18.9,,,,,,,,,,,,,,
Physical,New Capture,nn30981,'010799f9a1',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,18.3,,,,,,,,,,,,,,
Physical,New Capture,nn30982,'01101761a9',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,19.1,,,,,,,,,,,,,,
Physical,New Capture,nn30983,'0110177440',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,19.7,,,,,,,,,,,,,,
Physical,New Capture,nn30984,'01103f5a12',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,18.7,,,,,,,,,,,,,,
Physical,New Capture,nn30985,'0110177f92',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,18.5,,,,,,,,,,,,,,
Physical,New Capture,nn30986,'0110175b88',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,18.8,,,,,,,,,,,,,,
Physical,New Capture,nn30987,'0110177e30',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,18.4,,,,,,,,,,,,,,
Physical,New Capture,nn30988,'011017748a',1,greti,1,,,26-05-2019  9:00,WYT,20191EX62G,Keith McMahon,,18.6,,,,,,,,,,,,,,
Physical,New Capture,nn30989,'01103f8a82',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,18.4,,,,,,,,,,,,,,
Physical,New Capture,nn30990,'01103f742f',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,18.5,,,,,,,,,,,,,,
Physical,New Capture,nn30991,'01103f8df9',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,17.8,,,,,,,,,,,,,,
Physical,New Capture,nn30992,'01103f4883',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,17.9,,,,,,,,,,,,,,
Physical,New Capture,nn30993,'01103f8797',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,18.7,,,,,,,,,,,,,,
Physical,New Capture,nn30994,'01103faab1',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,18.2,,,,,,,,,,,,,,
Physical,New Capture,nn30995,'01103fbca5',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,17.5,,,,,,,,,,,,,,
Physical,New Capture,nn30996,'01103fa487',1,greti,1,,,27-05-2019  9:00,WYT,20191B33,Keith McMahon,,17,,,,,,,,,,,,,,
Physical,New Capture,nn30997,'01103f8caf',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,18.2,,,,,,,,,,,,,,
Physical,New Capture,nn30998,'011017790b',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,18.5,,,,,,,,,,,,,,
Physical,New Capture,nn30999,'01103f85ed',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,18.2,,,,,,,,,,,,,,
Physical,New Capture,nn31000,'01103f8587',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,18.6,,,,,,,,,,,,,,
Physical,New Capture,nk10951,'01103f8982',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,17,,,,,,,,,,,,,,
Physical,New Capture,nk10952,'01103f4ec9',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,17.7,,,,,,,,,,,,,,
Physical,New Capture,nk10953,'01103f5898',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,16.9,,,,,,,,,,,,,,
Physical,New Capture,nk10954,'01103f7b7a',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,18.5,,,,,,,,,,,,,,
Physical,New Capture,nk10955,'01103f6e69',1,greti,1,,,27-05-2019  9:24,WYT,20191P6,Keith McMahon,,16.4,,,,,,,,,,,,,,
Physical,New Capture,nk10956,'01103fd064',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,19.6,,,,,,,,,,,,,,
Physical,New Capture,nk10957,'01103f7cb1',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,19.2,,,,,,,,,,,,,,
Physical,New Capture,nk10958,'01103f7409',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,21.2,,,,,,,,,,,,,,
Physical,New Capture,nk10959,'01103f8814',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,19.3,,,,,,,,,,,,,,
Physical,New Capture,nk10960,'01103f4504',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,19.1,,,,,,,,,,,,,,
Physical,New Capture,nk10961,'01103f6420',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,18.4,,,,,,,,,,,,,,
Physical,New Capture,nk10962,'01103f4c2c',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,20.3,,,,,,,,,,,,,,
Physical,New Capture,nk10963,'01103fa745',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,18.4,,,,,,,,,,,,,,
Physical,New Capture,nk10964,'01103f3fc8',1,greti,1,,,27-05-2019  9:49,WYT,20191EX62D,Keith McMahon,,19.7,,,,,,,,,,,,,,
Physical,New Capture,nk10965,'01103f4fc5',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,17.1,,,,,,,,,,,,,,
Physical,New Capture,nk10966,'0110176215',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,17.5,,,,,,,,,,,,,,
Physical,New Capture,nk10967,'01103f7904',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,17.2,,,,,,,,,,,,,,
Physical,New Capture,nk10968,'0700edcf9f',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,17.7,,,,,,,,,,,,,,
Physical,New Capture,nk10969,'01103fc0e1',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,16.3,,,,,,,,,,,,,,
Physical,New Capture,nk10970,'01103f5ebd',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,13.6,,,,,,,,,,,,,,
Physical,New Capture,nk10971,'01103f6b82',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,15.1,,,,,,,,,,,,,,
Physical,New Capture,nk10972,'01103f6a90',1,greti,1,,,28-05-2019  9:00,WYT,20191B53,Keith McMahon,,15.8,,,,,,,,,,,,,,
Physical,New Capture,nk10973,'01101786ba',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,17.6,,,,,,,,,,,,,,
Physical,New Capture,nk10974,'0700edcc0b',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,17,,,,,,,,,,,,,,
Physical,New Capture,nk10975,'0110178692',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,15.4,,,,,,,,,,,,,,
Physical,New Capture,nk10976,'0110175c40',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,16.5,,,,,,,,,,,,,,
Physical,New Capture,nk10977,'0110177a6e',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,15,,,,,,,,,,,,,,
Physical,New Capture,nk10978,'0110175c72',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,14.9,,,,,,,,,,,,,,
Physical,New Capture,nk10979,'011017887f',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,15,,,,,,,,,,,,,,
Physical,New Capture,nk10980,'011017816f',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,16.1,,,,,,,,,,,,,,
Physical,New Capture,nk10981,'0110176c15',1,greti,1,,,31-05-2019 12:00,WYT,20191O115,Keith McMahon,,15,,,,,,,,,,,,,,
Physical,New Capture,nk10982,'01101763c4',1,greti,1,,,02-06-2019  9:59,WYT,20191O87,Keith McMahon,,21.3,,,,,,,,,,,,,,
Physical,New Capture,nk10983,'01101776be',1,greti,1,,,02-06-2019  9:59,WYT,20191O87,Keith McMahon,,20.4,,,,,,,,,,,,,,
Physical,New Capture,nk10984,'0110176c9f',1,greti,1,,,02-06-2019  9:59,WYT,20191O87,Keith McMahon,,20.2,,,,,,,,,,,,,,
Physical,New Capture,nk10985,'0700ede85d',1,greti,1,,,02-06-2019  9:59,WYT,20191O87,Keith McMahon,,20.1,,,,,,,,,,,,,,
Physical,New Capture,nk10986,'0700edd600',1,greti,1,,,02-06-2019  9:59,WYT,20191O87,Keith McMahon,,21.4,,,,,,,,,,,,,,
Physical,New Capture,nk10987,'0700ee1651',1,greti,1,,,02-06-2019  9:59,WYT,20191O87,Keith McMahon,,19.4,,,,,,,,,,,,,,
Physical,New Capture,nk10988,'01101771f0',1,greti,1,,,02-06-2019 10:30,WYT,20191O73,Keith McMahon,,17.1,,,,,,,,,,,,,,
Physical,New Capture,nk10989,'01103fc3a2',1,greti,1,,,02-06-2019 10:30,WYT,20191O73,Keith McMahon,,18.6,,,,,,,,,,,,,,
Physical,New Capture,nk10990,'0110176a5a',1,greti,1,,,02-06-2019 10:30,WYT,20191O73,Keith McMahon,,18.3,,,,,,,,,,,,,,
Physical,New Capture,nk10992,'01103f8c3c',1,greti,1,,,03-06-2019  9:59,WYT,20191EX2,Keith McMahon,,18.8,,,,,,,,,,,,,,
Physical,New Capture,nk10993,'01103fc017',1,greti,1,,,03-06-2019  9:59,WYT,20191EX2,Keith McMahon,,18.9,,,,,,,,,,,,,,
Physical,New Capture,nk10994,'01103f502c',1,greti,1,,,03-06-2019  9:59,WYT,20191EX2,Keith McMahon,,19.1,,,,,,,,,,,,,,
Physical,New Capture,nk10995,'0700ed8f8a',1,greti,1,,,03-06-2019  9:59,WYT,20191EX2,Keith McMahon,,18.9,,,,,,,,,,,,,,
Physical,New Capture,nk10997,'0110177905',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,16.2,,,,,,,,,,,,,,
Physical,New Capture,nk10998,'0700edba4b',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,14.6,,,,,,,,,,,,,,
Physical,New Capture,nk10999,'0110178dd1',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,16.4,,,,,,,,,,,,,,
Physical,New Capture,nk11000,'0700ee4312',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,17.9,,,,,,,,,,,,,,
Physical,New Capture,tr43305,'011017652c',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,17,,,,,,,,,,,,,,
Physical,New Capture,tr43306,'0110175e82',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,17.6,,,,,,,,,,,,,,
Physical,New Capture,tr43307,'01103fd1be',1,greti,1,,,07-06-2019 11:00,WYT,20191SW18,Keith McMahon,,16.7,,,,,,,,,,,,,,
Physical,New Capture,tr43308,'0110177ccd',1,greti,1,,,09-06-2019  9:59,WYT,20191SW2,Keith McMahon,,15.9,,,,,,,,,,,,,,
Physical,New Capture,tr43309,'0110178b03',1,greti,1,,,09-06-2019  9:59,WYT,20191SW2,Keith McMahon,,18.1,,,,,,,,,,,,,,
Physical,New Capture,tr43310,'0110178a56',1,greti,1,,,09-06-2019  9:59,WYT,20191SW2,Keith McMahon,,16,,,,,,,,,,,,,,
Physical,New Capture,tr43311,'01101782fa',1,greti,1,,,09-06-2019  9:59,WYT,20191SW2,Keith McMahon,,15.5,,,,,,,,,,,,,,
Physical,New Capture,tr43312,'01103fc694',1,greti,1,,,09-06-2019  9:59,WYT,20191SW2,Keith McMahon,,15.2,,,,,,,,,,,,,,
Physical,New Capture,tr43313,'01101763bd',1,greti,1,,,09-06-2019  9:59,WYT,20191SW2,Keith McMahon,,16,,,,,,,,,,,,,,
Physical,New Capture,tr43314,'0700ede0b8',1,greti,1,,,12-06-2019  9:59,WYT,20191EX62F,Keith McMahon,,15.9,,,,,,,,,,,,,,
Physical,New Capture,tr43400,'0700ee0edf',1,greti,1,,,12-06-2019  9:59,WYT,20191EX62F,Keith McMahon,,11.7,,,,,,,,,,,,,,
Physical,New Capture,tr43315,'0700ee3df7',1,greti,1,,,12-06-2019  9:59,WYT,20191EX62F,Keith McMahon,,16.1,,,,,,,,,,,,,,
Physical,New Capture,tr43316,'0700edfc64',1,greti,1,,,28-06-2019  9:59,WYT,20191P12,Keith McMahon,,18.5,,,,,,,,,,,,,,
Physical,New Capture,tr43317,'0700ee2182',1,greti,1,,,28-06-2019  9:59,WYT,20191P12,Keith McMahon,,17.5,,,,,,,,,,,,,,
Physical,New Capture,tr43318,'0700ed8603',1,greti,1,,,28-06-2019  9:59,WYT,20191P12,Keith McMahon,,18.9,,,,,,,,,,,,,,
Physical,New Capture,ts47904,'01101780c3',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,17.3,,,,,,,,,,,,,,
Physical,New Capture,ts47905,'0110177878',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,17,,,,,,,,,,,,,,
Physical,New Capture,ts47906,'01101777dd',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,16.5,,,,,,,,,,,,,,
Physical,New Capture,ts47907,'01101781bf',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,16.7,,,,,,,,,,,,,,
Physical,New Capture,ts47908,'01101770a4',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,16.7,,,,,,,,,,,,,,
Physical,New Capture,ts47909,'0110176d82',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,17.5,,,,,,,,,,,,,,
Physical,New Capture,ts47910,'01101789eb',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,17.2,,,,,,,,,,,,,,
Physical,New Capture,ts47911,'0110177acb',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,16.2,,,,,,,,,,,,,,
Physical,New Capture,ts47912,'0110176f17',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,16.9,,,,,,,,,,,,,,
Physical,New Capture,ts47913,'0110178c9c',1,greti,1,,,13-05-2019  9:00,WYT,20191MP20,Ailidh Barnes,,17.4,,,,,,,,,,,,,,
Physical,New Capture,ts47914,'011017906e',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,19.2,,,,,,,,,,,,,,
Physical,New Capture,ts47915,'0110177e2a',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,17.9,,,,,,,,,,,,,,
Physical,New Capture,ts47916,'0110177444',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,19.4,,,,,,,,,,,,,,
Physical,New Capture,ts47917,'01101771d6',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,18.2,,,,,,,,,,,,,,
Physical,New Capture,ts47918,'011017862d',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,17.9,,,,,,,,,,,,,,
Physical,New Capture,ts47919,'0110177fe6',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,19.8,,,,,,,,,,,,,,
Physical,New Capture,ts47920,'01101770fa',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,17.4,,,,,,,,,,,,,,
Physical,New Capture,ts47921,'0110177696',1,greti,1,,,13-05-2019 15:30,WYT,20191MP61,Ailidh Barnes,,19.1,,,,,,,,,,,,,,
Physical,New Capture,ts47922,'0110176fa4',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,11.5,,,,,,,,,,,,,,
Physical,New Capture,ts47923,'01101782ec',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,13.2,,,,,,,,,,,,,,
Physical,New Capture,ts47924,'0110177b11',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,11.9,,,,,,,,,,,,,,
Physical,New Capture,ts47925,'01101787af',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,14.2,,,,,,,,,,,,,,
Physical,New Capture,ts47926,'0110177ea8',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,13.8,,,,,,,,,,,,,,
Physical,New Capture,ts47927,'0110176eb7',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,14.9,,,,,,,,,,,,,,
Physical,New Capture,ts47928,'01101780d4',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,14,,,,,,,,,,,,,,
Physical,New Capture,ts47929,'01101776ec',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,15.2,,,,,,,,,,,,,,
Physical,New Capture,ts47930,'0110176f39',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,13.7,,,,,,,,,,,,,,
Physical,New Capture,ts47931,'0110178945',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,14.7,,,,,,,,,,,,,,
Physical,New Capture,ts47932,'0110177948',1,greti,1,,,13-05-2019 16:30,WYT,20191MP59,Ailidh Barnes,,14.5,,,,,,,,,,,,,,
Physical,New Capture,ts47933,'01101775a3',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,18.2,,,,,,,,,,,,,,
Physical,New Capture,ts47934,'0110176ece',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,19.5,,,,,,,,,,,,,,
Physical,New Capture,ts47935,'0110177956',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,18.6,,,,,,,,,,,,,,
Physical,New Capture,ts47936,'0110177bdc',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,18.1,,,,,,,,,,,,,,
Physical,New Capture,ts47937,'0110177426',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,20.3,,,,,,,,,,,,,,
Physical,New Capture,ts47938,'0110177d83',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,19.2,,,,,,,,,,,,,,
Physical,New Capture,ts47939,'0110178730',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,17.9,,,,,,,,,,,,,,
Physical,New Capture,ts47940,'0110177cba',1,greti,1,,,13-05-2019 18:33,WYT,20191MP72,Ailidh Barnes,,19.3,,,,,,,,,,,,,,
Physical,New Capture,ts47941,'0110177ed6',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,19.6,,,,,,,,,,,,,,
Physical,New Capture,ts47942,'011017872e',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,18.3,,,,,,,,,,,,,,
Physical,New Capture,ts47943,'0110178f0e',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,17.8,,,,,,,,,,,,,,
Physical,New Capture,ts47944,'0110178aa9',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,18.2,,,,,,,,,,,,,,
Physical,New Capture,ts47945,'0110177cb1',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,17.6,,,,,,,,,,,,,,
Physical,New Capture,ts47946,'0110177d04',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,18,,,,,,,,,,,,,,
Physical,New Capture,ts47947,'011017816c',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,18.7,,,,,,,,,,,,,,
Physical,New Capture,ts47948,'01101785f8',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,18.2,,,,,,,,,,,,,,
Physical,New Capture,ts47949,'0110177e1e',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,17.6,,,,,,,,,,,,,,
Physical,New Capture,ts47950,'0110177641',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,17.4,,,,,,,,,,,,,,
Physical,New Capture,ts47951,'0110178e2b',1,greti,1,,,14-05-2019 15:10,WYT,20191MP15,Ailidh Barnes,,17.6,,,,,,,,,,,,,,
Physical,New Capture,ts47952,'011017885a',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,18.5,,,,,,,,,,,,,,
Physical,New Capture,ts47953,'0110177f69',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,17.5,,,,,,,,,,,,,,
Physical,New Capture,ts47954,'0110177066',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,17.9,,,,,,,,,,,,,,
Physical,New Capture,ts47955,'0110178322',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,17.2,,,,,,,,,,,,,,
Physical,New Capture,ts47956,'0110177e1f',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,17.9,,,,,,,,,,,,,,
Physical,New Capture,ts47957,'011017867d',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,17.3,,,,,,,,,,,,,,
Physical,New Capture,ts47958,'011017728b',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,18.3,,,,,,,,,,,,,,
Physical,New Capture,ts47959,'01101760a0',1,greti,1,,,15-05-2019  8:45,WYT,20191MP93,Ailidh Barnes,,17.3,,,,,,,,,,,,,,
Physical,New Capture,ts47960,'0110177b74',1,greti,1,,,15-05-2019 14:09,WYT,20191B229,Ailidh Barnes,,16.7,,,,,,,,,,,,,,
Physical,New Capture,ts47961,'01101771cd',1,greti,1,,,15-05-2019 14:09,WYT,20191B229,Ailidh Barnes,,15.4,,,,,,,,,,,,,,
Physical,New Capture,ts47962,'01101782ef',1,greti,1,,,15-05-2019 14:09,WYT,20191B229,Ailidh Barnes,,16,,,,,,,,,,,,,,
Physical,New Capture,ts47963,'01101772cd',1,greti,1,,,15-05-2019 14:09,WYT,20191B229,Ailidh Barnes,,15.8,,,,,,,,,,,,,,
Physical,New Capture,ts47964,'0110177f89',1,greti,1,,,15-05-2019 14:09,WYT,20191B229,Ailidh Barnes,,16.7,,,,,,,,,,,,,,
Physical,New Capture,ts47965,'0110178029',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,16.9,,,,,,,,,,,,,,
Physical,New Capture,ts47966,'011017847b',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,18,,,,,,,,,,,,,,
Physical,New Capture,ts47967,'0110178e61',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,18.1,,,,,,,,,,,,,,
Physical,New Capture,ts47968,'01101780c0',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,18.3,,,,,,,,,,,,,,
Physical,New Capture,ts47969,'01101792ec',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,18.8,,,,,,,,,,,,,,
Physical,New Capture,ts47970,'0110176a8b',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,17.7,,,,,,,,,,,,,,
Physical,New Capture,ts47971,'0110178a32',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,17.4,,,,,,,,,,,,,,
Physical,New Capture,ts47972,'0110176f09',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,18.9,,,,,,,,,,,,,,
Physical,New Capture,ts47973,'010799f8eb',1,greti,1,,,15-05-2019 14:51,WYT,20191MP92,Ailidh Barnes,,17.3,,,,,,,,,,,,,,
Physical,New Capture,ts47974,'0110176e7d',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,18.8,,,,,,,,,,,,,,
Physical,New Capture,ts47975,'0110176cb5',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,18.6,,,,,,,,,,,,,,
Physical,New Capture,ts47976,'01101772a0',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,19.1,,,,,,,,,,,,,,
Physical,New Capture,ts47977,'01101780e2',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,18,,,,,,,,,,,,,,
Physical,New Capture,ts47978,'0110178481',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,17.9,,,,,,,,,,,,,,
Physical,New Capture,ts47979,'0110178e38',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,19,,,,,,,,,,,,,,
Physical,New Capture,ts47980,'0110178853',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,18.2,,,,,,,,,,,,,,
Physical,New Capture,ts47981,'0110177e9f',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,17.4,,,,,,,,,,,,,,
Physical,New Capture,ts47982,'01101770b4',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,18.7,,,,,,,,,,,,,,
Physical,New Capture,ts47983,'0110177212',1,greti,1,,,15-05-2019 15:40,WYT,20191MP52,Ailidh Barnes,,18.8,,,,,,,,,,,,,,
Physical,New Capture,ts47984,'0110178a75',1,greti,1,,,15-05-2019 16:12,WYT,20191MP54,Ailidh Barnes,,19.1,,,,,,,,,,,,,,
