record_type,retrap,bto_ring,pit_tag,pit_tag_state,species,age,sex,sexing_method,date_time,year,region,location,fieldworker,wing_length,weight,bill_length_method,bill_length,bill_depth_method,bill_depth,tarsus_length_method,tarsus_length,fat,fat_method,pectoral_muscle,pox,leg_condition_description,tick_description,comment
diurnal,retrap,y034298,2a006db5f8,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131W85,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp42045,2a006d7293,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131W85,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,x235006,2a006d1591,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131W53,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l315207,2a006db37f,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131B86,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l809606,2a006da2d9,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131MP70,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y031694,2a006d053d,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131MP60,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp27842,2a006da05d,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131W51,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y161244,2a006dc284,3,g,4,m,ib,2013-05-27 12:00:00,2013,den,20131DMA48,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l808852,2a006d0a74,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131MP68,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l809633,2a006d1757,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131MP33,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l808853,2a006d7b5d,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131MP60,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l171385,2a006d905a,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131MP70,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y162109,030000f4e7,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131ST21,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y164884,2a006d19ac,3,g,4,f,ib,2013-05-27 12:00:00,2013,wyt,20131ST14,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y031429,2a006da015,3,g,4,f,ip,2013-05-27 12:00:00,2013,wyt,20131W56,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l809621,2a006db8a9,3,g,4,m,ib,2013-05-27 12:00:00,2013,wyt,20131B86,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42712,2a006d6fdc,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42711,2a006dc165,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42717,2a006d9ae7,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42713,2a006d0819,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42716,2a006d8c84,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42715,2a006d1954,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42714,2a006d15f1,1,g,1,NA,NA,2013-05-27 12:30:00,2013,wyt,20131C106,josh_firth,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42939,NA,2,g,5,f,bp,2013-05-27 17:00:00,2013,wyt,20131H9,ross_crates,74.0,18.3,NA,NA,NA,NA,m,22.0,NA,NA,NA,False,NA,NA,NA
diurnal,retrap,l808544,2a006d82f8,3,g,4,f,ib,2013-05-28 08:00:00,2013,wyt,20131C122,josh_firth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y164823,03000126ba,3,g,6,f,bp,2013-05-28 08:19:00,2013,bag,20131CH25,simon_evans,74.0,18.6,NA,NA,NA,NA,m,22.9,NA,NA,NA,False,NA,NA,NA
physical,retrap,l808993,2a006dbfbe,3,g,6,f,bp,2013-05-28 08:23:00,2013,bag,20131CH61,simon_evans,75.0,17.44,NA,NA,NA,NA,m,23.0,NA,NA,NA,False,NA,1_x_right_eye,NA
physical,retrap,tr44911,2a006d0f51,3,g,6,f,bp,2013-05-28 08:26:00,2013,bag,20131WB2,simon_evans,75.0,18.86,NA,NA,NA,NA,m,21.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,y161642,2a006da948,1,g,6,m,cp,2013-05-28 08:49:00,2013,bag,20131CH61,simon_evans,79.0,19.42,NA,NA,NA,NA,m,24.0,NA,NA,NA,False,NA,3_x_left_eye,NA
physical,new_capture,tr44399,030000b809,1,g,1,NA,NA,2013-05-28 09:45:00,2013,bag,20131WW5,nicole_milligan,NA,17.4,NA,NA,NA,NA,s,19.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44398,030000aaa7,1,g,1,NA,NA,2013-05-28 09:45:00,2013,bag,20131WW5,nicole_milligan,NA,15.5,NA,NA,NA,NA,s,19.3,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44400,030000e520,1,g,1,NA,NA,2013-05-28 09:45:00,2013,bag,20131WW5,nicole_milligan,NA,13.9,NA,NA,NA,NA,s,18.0,NA,NA,NA,False,NA,NA,NA
physical,retrap,tl39959,NA,2,g,5,f,bp,2013-05-28 09:49:00,2013,wyt,20131SW16,antica_culina,75.0,18.0,s,13.7,d,4.0,m,23.7,NA,NA,NA,False,NA,NA,NA
physical,new_capture,y161643,030000b279,1,g,5,f,bp,2013-05-28 09:59:00,2013,bag,20131SP32,simon_evans,73.5,18.51,NA,NA,NA,NA,m,22.1,NA,NA,NA,False,NA,NA,NA
physical,new_capture,ts46599,2a006d831e,1,g,1,NA,NA,2013-05-28 10:19:00,2013,bag,20131WW42,nicole_milligan,NA,14.9,NA,NA,NA,NA,s,18.9,NA,NA,NA,False,NA,NA,NA
physical,new_capture,ts46600,2a006cf03e,1,g,1,NA,NA,2013-05-28 10:19:00,2013,bag,20131WW42,nicole_milligan,NA,14.1,NA,NA,NA,NA,s,18.8,NA,NA,NA,False,NA,NA,NA
physical,new_capture,ts46596,030000ed60,1,g,1,NA,NA,2013-05-28 10:19:00,2013,bag,20131WW42,nicole_milligan,NA,14.8,NA,NA,NA,NA,s,18.9,NA,NA,NA,False,NA,NA,NA
physical,new_capture,ts46597,2a006d0cf6,1,g,1,NA,NA,2013-05-28 10:19:00,2013,bag,20131WW42,nicole_milligan,NA,15.4,NA,NA,NA,NA,s,19.5,NA,NA,NA,False,NA,NA,NA
physical,new_capture,ts46598,03000125fe,1,g,1,NA,NA,2013-05-28 10:19:00,2013,bag,20131WW42,nicole_milligan,NA,13.5,NA,NA,NA,NA,s,19.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42992,2a006cef54,1,g,1,NA,NA,2013-05-28 10:19:00,2013,bag,20131WW42,nicole_milligan,NA,13.9,NA,NA,NA,NA,s,19.0,NA,NA,NA,False,NA,NA,NA
physical,retrap,tj27916,2a006daffe,3,g,6,m,cp,2013-05-28 10:28:00,2013,wyt,20131O15,david_diez,76.0,18.2,NA,NA,NA,NA,s,21.2,NA,NA,NA,False,NA,NA,NA
physical,retrap,y161511,2a006ced38,3,g,6,f,bp,2013-05-28 10:30:00,2013,wyt,20131SW8,david_diez,74.5,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,retrap,c695418,2a006d13cb,3,g,6,f,bp,2013-05-28 10:37:00,2013,bag,20131SP33,simon_evans,71.5,18.47,NA,NA,NA,NA,m,23.1,NA,NA,NA,False,NA,NA,NA
physical,retrap,x235587,2a006cf011,3,g,6,f,bp,2013-05-28 11:00:00,2013,wyt,20131O15,david_diez,74.0,19.2,NA,NA,NA,NA,s,20.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tx42501,03000111e6,1,g,1,NA,NA,2013-05-28 12:00:00,2013,wyt,20131SW115,antica_culina,NA,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tx42502,030000f63b,1,g,1,NA,NA,2013-05-28 12:00:00,2013,wyt,20131SW115,antica_culina,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tx42503,030000ff31,1,g,1,NA,NA,2013-05-28 12:00:00,2013,wyt,20131SW115,antica_culina,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tx42504,030001096e,1,g,1,NA,NA,2013-05-28 12:00:00,2013,wyt,20131SW115,antica_culina,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tx42505,030001006c,1,g,1,NA,NA,2013-05-28 12:00:00,2013,wyt,20131SW115,antica_culina,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,retrap,l315402,2a006d1327,1,g,6,f,bp,2013-05-28 12:30:00,2013,wyt,20131C154,josh_firth,75.0,19.2,NA,NA,NA,NA,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42720,2a006d958d,1,g,1,NA,NA,2013-05-28 15:00:00,2013,wyt,20131C12,josh_firth,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42719,2a006d80f4,1,g,1,NA,NA,2013-05-28 15:00:00,2013,wyt,20131C12,josh_firth,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42718,2a006d7d90,1,g,1,NA,NA,2013-05-28 15:00:00,2013,wyt,20131C12,josh_firth,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42721,2a006d745a,1,g,1,NA,NA,2013-05-28 15:00:00,2013,wyt,20131C12,josh_firth,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42722,2a006d6ec1,1,g,1,NA,NA,2013-05-28 15:00:00,2013,wyt,20131C12,josh_firth,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,y839701,030003783d,1,g,5,f,bp,2013-05-29 07:44:00,2013,wyt,20131MP33,ross_crates,74.0,17.8,NA,NA,NA,NA,m,22.1,NA,NA,NA,False,NA,NA,NA
diurnal,retrap,y035971,2a006d9142,3,g,4,f,ib,2013-05-29 08:00:00,2013,wyt,20131C41,josh_firth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,t640379,2a006dbc6b,3,g,4,f,ib,2013-05-29 08:00:00,2013,wyt,20131C62,josh_firth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr43131,2a006d0f7f,3,g,4,m,ib,2013-05-29 08:00:00,2013,wyt,20131C62,josh_firth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp26005,NA,5,g,6,m,cp,2013-05-29 08:13:00,2013,bag,20131HC13,simon_evans,77.0,18.44,NA,NA,NA,NA,m,23.4,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr40449,030000d548,1,g,1,NA,NA,2013-05-29 08:15:00,2013,bag,20131HB7,colin_garroway,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,retrap,ts44000,2a006db7e2,3,g,6,f,bp,2013-05-29 08:16:00,2013,bag,20131HC13,simon_evans,72.0,18.37,NA,NA,NA,NA,m,23.0,NA,NA,NA,False,NA,NA,NA
diurnal,retrap,y160630,2a006d76be,3,g,4,f,ib,2013-05-29 08:42:00,2013,wyt,20131B201,adele_powell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faceplated
diurnal,retrap,y160631,2a006d7938,3,g,4,m,ib,2013-05-29 08:42:00,2013,wyt,20131B201,adele_powell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faceplated
diurnal,retrap,x235022,2a006d7078,3,g,4,m,ib,2013-05-29 09:07:00,2013,wyt,20131B70,adele_powell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faceplated
physical,retrap,y164816,2a006d00da,4,g,6,f,bp,2013-05-29 09:24:00,2013,bag,20131EL13,simon_evans,73.5,19.15,NA,NA,NA,NA,m,23.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42995,2a006db6cd,1,g,1,NA,NA,2013-05-29 09:30:00,2013,bag,20131WB4,nicole_milligan,NA,14.4,NA,NA,NA,NA,s,19.1,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42994,030000c261,1,g,1,NA,NA,2013-05-29 09:30:00,2013,bag,20131WB4,nicole_milligan,NA,14.5,NA,NA,NA,NA,s,19.4,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42993,2a006d8778,1,g,1,NA,NA,2013-05-29 09:30:00,2013,bag,20131WB4,nicole_milligan,NA,14.4,NA,NA,NA,NA,s,18.4,NA,NA,NA,False,NA,NA,NA
physical,retrap,tp26519,2a006d99f4,3,g,6,f,bp,2013-05-29 09:34:00,2013,bag,20131WL20,simon_evans,74.0,17.42,NA,NA,NA,NA,m,23.0,NA,NA,NA,False,broken_claw_on_pit-tagged_foot_(outer_toe),NA,NA
physical,retrap,tp28553,2a006cebee,6,g,6,m,cp,2013-05-29 09:53:00,2013,bag,20131WL20,simon_evans,76.5,17.53,NA,NA,NA,NA,m,23.0,NA,NA,NA,False,"callus_on_backward_facing_toe,_cut_on_front_of_foot",NA,NA
physical,retrap,l171048,2a006dba4c,3,g,6,m,cp,2013-05-29 09:55:00,2013,bag,20131EL13,simon_evans,76.5,17.31,NA,NA,NA,NA,m,22.8,NA,NA,NA,False,NA,NA,NA
physical,new_capture,y839703,0300037ecd,1,g,5,m,cp,2013-05-29 10:09:00,2013,wyt,20131ST2,ross_crates,77.0,18.7,NA,NA,NA,NA,m,24.0,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42997,2a006d8457,1,g,1,NA,NA,2013-05-29 10:14:00,2013,bag,20131EL18,nicole_milligan,NA,14.1,NA,NA,NA,NA,s,18.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42998,0300011a1d,1,g,1,NA,NA,2013-05-29 10:14:00,2013,bag,20131EL18,nicole_milligan,NA,13.7,NA,NA,NA,NA,s,18.0,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42996,2a006cf68f,1,g,1,NA,NA,2013-05-29 10:14:00,2013,bag,20131EL18,nicole_milligan,NA,11.4,NA,NA,NA,NA,s,16.9,NA,NA,NA,False,NA,NA,NA
physical,retrap,y162109,NA,2,g,4,f,bp,2013-05-29 11:00:00,2013,wyt,20131ST21,ross_crates,73.0,18.4,NA,NA,NA,NA,m,23.0,NA,NA,NA,False,NA,NA,NA
physical,retrap,y164884,NA,2,g,6,f,bp,2013-05-29 11:39:00,2013,wyt,20131ST14,ross_crates,73.0,17.5,NA,NA,NA,NA,m,22.6,NA,NA,NA,False,NA,NA,NA
physical,new_capture,y839705,030002ca9f,1,g,6,m,cp,2013-05-29 11:39:00,2013,wyt,20131ST21,ross_crates,77.0,18.2,NA,NA,NA,NA,m,23.5,NA,NA,NA,False,NA,NA,NA
diurnal,retrap,y031539,2a006cfac3,3,g,4,m,ib,2013-05-29 12:00:00,2013,wyt,20131H11,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y161543,2a006d7e45,3,g,4,f,ib,2013-05-29 12:00:00,2013,den,20131DMA13,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y161536,2a006cf834,3,g,4,m,ib,2013-05-29 12:00:00,2013,den,20131DMA13,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y162115,2a006d1302,3,g,4,m,ib,2013-05-29 12:00:00,2013,wyt,20131H1,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tp42381,2a006cfd0d,3,g,4,m,ib,2013-05-29 12:00:00,2013,wyt,20131W44,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y836951,2a006cf019,3,g,4,m,ib,2013-05-29 12:00:00,2013,wyt,20131SC5,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y161545,2a006d96e0,3,g,4,m,ib,2013-05-29 12:00:00,2013,den,20131DMA25,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y033812,2a006d91a3,3,g,4,f,ib,2013-05-29 12:00:00,2013,wyt,20131W44,lindall_kidd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l315431,2a006d85fa,3,g,4,f,ib,2013-05-29 12:00:00,2013,wyt,20131SC5,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,l808606,2a006d7b82,3,g,4,f,ib,2013-05-29 12:00:00,2013,wyt,20131H11,ross_crates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tl36107,2a006d9229,3,g,4,m,ib,2013-05-29 12:02:00,2013,wyt,20131SW70,adele_powell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,faceplated
physical,new_capture,y161645,2a006d853a,1,g,5,m,cp,2013-05-29 12:08:00,2013,bag,20131SP23,simon_evans,74.5,17.83,NA,NA,NA,NA,m,22.2,NA,NA,NA,False,NA,1_x_right_eye,NA
physical,retrap,tj40454,2a006d2183,3,g,6,f,bp,2013-05-29 12:21:00,2013,bag,20131SP23,simon_evans,75.0,19.07,NA,NA,NA,NA,m,23.0,NA,NA,NA,False,NA,NA,NA
physical,retrap,l808053,2a006d7a38,4,g,6,m,cp,2013-05-29 13:00:00,2013,wyt,20131C148,josh_firth,76.0,20.1,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,previous_tag_empty
physical,new_capture,tr44036,03000210f8,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44037,030003b297,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44038,030001a2e9,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44039,03000363d4,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44040,030002d6ab,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44041,030002d21a,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tp42724,2a006d09cd,1,g,1,NA,NA,2013-05-29 14:00:00,2013,wyt,20131C113,josh_firth,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tp42723,2a006d117d,1,g,1,NA,NA,2013-05-29 14:00:00,2013,wyt,20131C113,josh_firth,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tr44035,030003280c,1,g,1,NA,NA,2013-05-29 14:00:00,2013,den,20131DMA48,pepe_greno,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,y839706,0300024a5f,1,g,5,f,bp,2013-05-29 15:00:00,2013,den,20131DMA14,pepe_greno,70.0,17.6,NA,NA,NA,NA,m,21.0,NA,NA,NA,False,NA,NA,NA
diurnal,retrap,tl37539,2a006d7a96,3,g,4,f,ib,2013-05-30 08:00:00,2013,wyt,20131C59,josh_firth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr42474,2a006d891e,3,g,6,f,ib,2013-05-30 08:00:00,2013,wyt,20131SW131,david_diez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,h300253,2a006dae37,3,g,4,f,ib,2013-05-30 08:00:00,2013,wyt,20131CP7,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y160446,2a006d878d,3,g,4,m,ib,2013-05-30 08:00:00,2013,wyt,20131CP17,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tr43611,2a006dbece,3,g,4,f,ib,2013-05-30 08:00:00,2013,wyt,20131CP17,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,y164955,2a006d7df3,3,g,4,m,ip,2013-05-30 08:00:00,2013,wyt,20131W7,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts46402,2a006da49b,3,g,4,f,ib,2013-05-30 08:00:00,2013,wyt,20131EX51B,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,ts43349,2a006d87b9,3,g,4,f,ib,2013-05-30 08:00:00,2013,wyt,20131W7,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,x805499,2a006d01ac,3,g,4,m,ib,2013-05-30 08:00:00,2013,wyt,20131CP7,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
diurnal,retrap,tj24747,2a006dbfff,3,g,4,m,ib,2013-05-30 08:00:00,2013,wyt,20131EX51B,damien_farine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tl36277,NA,2,g,5,m,cp,2013-05-30 09:59:00,2013,wyt,20131CP40A,lindall_kidd,76.0,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44043,0300038505,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44046,030002d1a7,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44047,030002086b,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44048,030001a38e,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44044,0300023925,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44042,03000235d2,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44045,030002c1e2,1,g,1,NA,NA,2013-05-30 10:15:00,2013,wyt,20131CC3,jack_nurse,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,retrap,l311268,2a006db130,3,g,4,m,cp,2013-05-30 10:30:00,2013,wyt,20131C41,josh_firth,77.0,22.5,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,tr44051,0300027071,1,g,1,NA,NA,2013-05-30 11:15:00,2013,wyt,20131H9,jack_nurse,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44049,030002d30d,1,g,1,NA,NA,2013-05-30 11:15:00,2013,wyt,20131H9,jack_nurse,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44052,0300035c14,1,g,1,NA,NA,2013-05-30 11:15:00,2013,wyt,20131H9,jack_nurse,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,new_capture,tr44050,030002cff1,1,g,1,NA,NA,2013-05-30 11:15:00,2013,wyt,20131H9,jack_nurse,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA
physical,retrap,y162115,NA,2,g,6,m,cp,2013-05-30 11:19:00,2013,wyt,20131H1,ross_crates,76.0,18.5,NA,NA,NA,NA,m,23.2,NA,NA,NA,False,ring_leg_previously_broken_now_healed,NA,NA
