year,pnum,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size
2014,20141P11,P11,2014-06-15,,,2014-04-20,20.0,7.0,,True,0,2014-05-09,39.0,15.0,5.4,3.0,5.0,4.0,3,53.0,15.0,3.0,0,3,18.87,l808882,tx42522,False,,,6.0,adult,447292.33,207556.71,G,2969.16,257.743,131.751,34.8185,0.820964891,2.0,1.0,False,0,0,,,,0,
2014,20141P13,P13,2014-06-15,,,2014-04-14,14.0,6.0,1.0,True,0,2014-05-04,34.0,15.0,7.2,4.0,6.0,6.0,6,48.0,15.0,6.0,0,6,16.73,tp27421,d472005,True,SW62,2013.0,5.0,1,447236.33,207462.71,G,2115.43,162.129,137.695,31.3847,0.853689895,2.0,1.0,False,0,0,,,,0,
2014,20141P14,P14,2014-06-03,,,2014-04-14,14.0,6.0,1.0,True,0,2014-05-05,35.0,13.0,7.2,4.0,9.0,9.0,3,49.0,15.0,4.0,6,2,11.65,ts43241,d472011,True,B21,2013.0,4.0,1,447153.33,207568.71,G,2060.84,192.931,131.553,347.942,0.977936632,2.0,1.0,False,0,0,,,,0,
2014,20141P16,P16,2014-06-03,,,2014-04-18,18.0,7.0,,True,0,2014-05-08,38.0,12.0,7.2,4.0,9.0,7.0,7,52.0,15.0,7.0,0,7,18.23,y163103,y164792,False,,,4.0,unknown,447070.33,207626.71,G,15419.37,92.0703,125.271,339.668,0.937695023,2.0,1.0,False,0,0,,,,0,
2014,20141P18,P18,2014-06-15,,,2014-04-21,21.0,7.0,,True,0,,,,,,6.0,,0,,,,0,0,,,,,,,,,446946.33,207593.71,G,4557.41,36.3002,126.691,356.44,0.998070321,2.0,1.0,False,0,0,,,,0,
2014,20141P19,P19,2014-06-15,,,2014-04-16,16.0,3.0,,True,0,2014-05-13,43.0,24.0,5.2,3.0,4.0,4.0,4,57.0,15.0,4.0,0,4,17.93,tr43450,ts47015,False,,,6.0,adult,446914.33,207609.71,G,3615.85,18.1489,123.928,356.087,0.997668821,3.0,2.0,False,0,0,,,,0,
2014,20141P21,P21,2014-06-15,,,2014-04-25,25.0,7.0,,True,0,2014-05-15,45.0,15.0,7.1,4.0,6.0,6.0,4,59.0,15.0,4.0,0,4,16.25,ts45678,ts47477,True,DMC12,2013.0,4.0,1,446767.33,207549.71,G,5859.38,24.0735,134.332,5.4075,0.995549637,2.0,1.0,False,0,0,,,,0,
2014,20141P24,P24,2014-06-15,,,2014-05-02,32.0,7.0,,True,0,,,,7.7,4.0,5.0,,0,,,,0,0,,,,,,,,,446997.33,207496.71,G,7388.66,144.153,136.263,232.594,-0.607459027,2.0,1.0,False,0,0,,,,0,
2014,20141P3,P3,2014-05-27,,,2014-04-30,30.0,7.0,,True,0,2014-05-22,52.0,15.0,7.1,4.0,8.0,3.0,0,,,,3,0,,,,,,,,,447167.33,207551.71,G,2197.47,214.371,132.887,333.041,0.891331165,2.0,1.0,False,0,0,,,,0,
2014,20141P5,P5,2014-06-15,,,2014-04-09,9.0,0.0,1.0,True,0,2014-04-29,29.0,13.0,7.2,4.0,8.0,8.0,6,43.0,15.0,6.0,0,6,16.27,d472002,y160609,False,,,6.0,adult,447227.33,207656.71,G,6759.24,152.541,125.782,345.477,0.968047053,2.0,1.0,False,0,0,,,,0,
2014,20141P6,P6,2014-06-15,,,2014-04-10,10.0,6.0,,True,0,2014-05-01,31.0,14.0,6.7,4.0,8.0,8.0,4,45.0,15.0,4.0,2,-1,13.95,d472004,y160606,False,,,6.0,adult,447223.33,207763.71,G,16262.91,42.2628,115.163,7.36882,0.991741105,3.0,2.0,False,0,0,,,,0,
2014,20141P8,P8,2014-06-15,,,2014-04-18,18.0,13.0,,True,0,2014-05-13,43.0,20.0,6.4,4.0,6.0,4.0,4,57.0,15.0,4.0,0,4,15.45,tp27426,d472068,True,SW62,2013.0,4.0,1,447288.33,207788.71,G,3875.36,24.7983,112.722,217.837,-0.78975905,3.0,2.0,False,0,0,,,,0,
2014,20141SW1,SW1,2014-05-29,,,2014-04-14,14.0,3.0,1.0,True,0,2014-05-08,38.0,16.0,5.11,3.0,9.0,9.0,9,52.0,15.0,9.0,0,9,18.08,tp42722,tr44247,True,C12,2013.0,5.0,1,446202.33,207910.71,G,4416.32,6.38024,144.061,190.966,-0.981740239,3.0,2.0,False,0,0,,,,0,
2014,20141SW101A,SW101A,2014-05-13,,,2014-04-08,8.0,0.0,0.67,True,0,2014-05-02,32.0,16.0,5.02,3.0,9.0,9.0,0,,,,9,0,,,y838309,,,,,,446196.33,207192.71,G,2483.78,81.0494,127.436,247.161,-0.388142989,3.0,2.0,False,0,0,,,,0,
2014,20141SW104A,SW104A,2014-05-27,,,2014-04-12,12.0,7.0,,True,0,2014-05-06,36.0,18.0,4.6,3.0,7.0,7.0,5,50.0,15.0,5.0,4,1,13.44,tx42602,h300118,True,O76,2013.0,5.0,1,446212.33,207123.71,G,2673.02,50.2355,119.669,176.548,-0.998185592,2.0,2.0,False,0,0,,,,0,
2014,20141SW105,SW105,2014-05-10,,,2014-04-14,14.0,7.0,,True,0,2014-05-04,34.0,16.0,5.11,3.0,5.0,2.0,0,,,,2,0,,,,,,,,,446199.33,207046.71,G,6226.05,79.6379,112.737,250.566,-0.332720793,5.0,2.0,False,0,0,,,,0,
2014,20141SW107,SW107,2014-05-13,,,2014-04-07,7.0,0.0,1.0,True,0,2014-04-27,27.0,14.0,7.16,4.0,7.0,7.0,0,,,,3,0,,,y160493,,,,,,446138.33,207049.71,G,3962.04,27.1396,106.582,215.898,-0.810062108,5.0,3.0,False,0,0,,,,0,
2014,20141SW108,SW108,2014-05-14,,,2014-04-03,3.0,0.0,,True,0,2014-04-30,30.0,20.0,7.1,4.0,8.0,7.0,0,,,,7,0,,y838201,l315409,False,,,6.0,adult,446096.33,207115.71,G,5255.87,61.3936,109.037,229.754,-0.646070694,5.0,2.0,False,0,0,,,,0,
2014,20141SW111,SW111,2014-05-18,,,2014-04-15,15.0,4.0,1.0,True,0,,,,5.04,3.0,5.0,,0,,,,0,0,,,,,,,,,445998.33,207148.71,G,5634.76,43.7522,104.823,228.38,-0.664187203,5.0,2.0,False,0,0,,,,0,
2014,20141SW112,SW112,2014-05-11,,,2014-04-13,13.0,4.0,1.0,True,0,2014-05-06,36.0,14.0,4.6,3.0,10.0,8.0,0,,,,8,0,,,,,,,,,445938.33,207159.71,G,10110.76,35.198,101.41,250.357,-0.336158481,4.0,2.0,False,0,0,,,,0,
2014,20141SW113,SW113,2014-05-11,,,2014-04-07,7.0,0.0,,True,0,2014-04-27,27.0,16.0,5.25,3.0,5.0,4.0,0,,,,4,0,,ts44936,tp42153,False,,,6.0,adult,446006.33,207195.71,G,7584.76,95.7079,108.365,296.687,0.449116288,2.0,2.0,False,0,0,,,,0,
2014,20141SW115,SW115,2014-05-30,,,2014-04-17,17.0,3.0,1.0,True,0,2014-05-11,41.0,18.0,5.17,3.0,7.0,7.0,7,55.0,15.0,7.0,0,7,15.56,h300193,tp27459,False,,2013.0,5.0,1,446077.33,207218.71,G,3935.58,145.127,114.472,298.786,0.481539538,2.0,2.0,False,0,0,,,,0,
2014,20141SW116,SW116,2014-05-20,,,2014-04-15,15.0,4.0,1.0,True,0,2014-05-06,36.0,15.0,5.05,3.0,7.0,7.0,0,,,,7,0,,h300140,h300139,False,,2013.0,5.0,1,446054.33,207257.71,G,4252.78,171.186,110.687,264.109,-0.102636288,2.0,2.0,False,0,0,,,,0,
2014,20141SW12,SW12,2014-05-16,,,2014-04-18,18.0,7.0,1.0,True,0,2014-05-11,41.0,15.0,4.7,3.0,9.0,8.0,0,,,,8,0,,,,,,,,,446325.33,207597.76,G,2743.33,101.176,132.826,279.018,0.156744749,3.0,2.0,False,0,0,,,,0,
2014,20141SW122,SW122,2014-06-27,,,2014-04-20,20.0,13.0,,True,0,2014-05-11,41.0,16.0,5.21,3.0,6.0,6.0,6,55.0,15.0,6.0,0,6,18.45,tr43485,tr44249,True,SW127,2013.0,5.0,1,445975.33,207428.71,G,11517.13,310.675,103.093,283.176,0.227943038,2.0,2.0,False,0,0,,,,0,
2014,20141SW124,SW124,2014-05-29,,,2014-04-16,16.0,7.0,1.0,True,0,2014-05-08,38.0,14.0,5.18,3.0,9.0,9.0,9,52.0,15.0,9.0,0,9,17.37,tx42550,tx42779,True,EX75,2013.0,5.0,1,445999.33,207471.71,G,3732.48,356.772,102.655,296.08,0.439625672,2.0,2.0,False,0,0,,,,0,
2014,20141SW126,SW126,2014-05-25,,,2014-04-10,10.0,3.0,1.0,True,0,2014-05-04,34.0,16.0,7.01,4.0,9.0,8.0,8,48.0,15.0,8.0,0,8,17.61,y839867,y839293,False,,2013.0,5.0,1,446067.33,207514.71,G,7441.09,362.353,107.925,282.744,0.220595296,2.0,2.0,False,0,0,,,,0,
2014,20141SW129,SW129,2014-06-27,,,2014-04-20,20.0,7.0,,True,0,2014-05-17,47.0,19.0,5.01,3.0,9.0,9.0,2,61.0,15.0,2.0,0,2,18.6,tp27457,tx42514,True,B71,2013.0,5.0,1,446172.33,207563.71,G,1728.41,256.818,117.411,316.269,0.722593237,2.0,2.0,False,0,0,,,,0,
2014,20141SW134,SW134,2014-06-27,,,2014-04-19,19.0,7.0,1.0,True,0,2014-05-12,42.0,18.0,4.81,3.0,6.0,6.0,6,56.0,15.0,6.0,0,6,17.35,ts43654,d471706,False,,,6.0,adult,446238.33,207655.71,G,10354.17,194.282,122.827,247.841,-0.377178151,2.0,2.0,False,0,0,,,,0,
2014,20141SW15,SW15,2014-07-02,,,2014-04-19,19.0,13.0,1.0,True,0,2014-05-14,44.0,16.0,4.84,3.0,10.0,4.0,1,58.0,15.0,1.0,1,0,16.5,tx42750,z031711,True,SW112,2013.0,5.0,1,446239.33,207501.71,G,7243.95,213.466,133.115,306.713,0.597807049,2.0,2.0,False,0,0,,,,0,
2014,20141SW16,SW16,2014-05-15,,,2014-04-06,6.0,0.0,1.0,True,0,2014-05-05,35.0,21.0,5.0,3.0,9.0,9.0,0,,,,9,0,,,,,,,,,446260.33,207485.71,G,12838.37,204.383,136.466,295.996,0.438308398,2.0,2.0,False,0,0,,,,0,
2014,20141SW17,SW17,2014-07-02,,,2014-04-26,26.0,7.0,,True,0,2014-05-15,45.0,15.0,4.91,3.0,5.0,3.0,3,60.0,16.0,3.0,0,3,17.77,d471779,tr44205,False,,2013.0,5.0,1,446303.33,207521.71,G,3944.98,148.606,139.756,319.934,0.765303497,3.0,1.0,False,0,0,,,,0,
2014,20141SW18,SW18,2014-05-16,,,2014-04-16,16.0,4.0,1.0,,1,,,,5.11,3.0,7.0,,0,,,,0,0,,,,,,,,,446358.33,207529.71,G,4577.88,101.737,140.405,344.059,0.961545022,3.0,1.0,False,0,0,,,,0,
2014,20141SW19,SW19,2014-06-27,,,2014-05-04,34.0,22.0,1.0,True,0,2014-05-23,53.0,13.0,5.11,3.0,7.0,5.0,0,,,,3,0,,,,,,,,,446366.33,207552.71,G,2135.16,79.795,139.765,340.04,0.939931167,3.0,1.0,False,0,0,,,,0,
2014,20141SW22,SW22,2014-05-31,,,2014-04-18,18.0,7.0,1.0,True,0,2014-05-11,41.0,17.0,4.9,3.0,7.0,6.0,4,55.0,15.0,4.0,0,4,14.58,,tp42982,,,,,,446461.33,207594.71,G,2948.23,8.87518,136.911,1.34795,0.999723273,3.0,2.0,False,0,0,,,,0,
2014,20141SW26,SW26,2014-06-27,,,2014-04-20,20.0,7.0,1.0,True,0,2014-05-11,41.0,15.0,4.92,3.0,7.0,7.0,5,55.0,15.0,5.0,3,2,14.06,,h300187,,,,,,446443.33,207550.71,G,2799.66,52.9695,140.8,356.577,0.99821594,3.0,1.0,False,0,0,,,,0,
2014,20141SW28,SW28,2014-05-26,,,2014-04-08,8.0,3.0,0.5,True,0,2014-05-05,35.0,19.0,5.21,3.0,9.0,9.0,9,49.0,15.0,9.0,0,9,17.6,tr44024,y163532,False,,,6.0,adult,446452.33,207484.71,G,3342.81,103.707,142.014,24.2851,0.911510262,3.0,1.0,False,0,0,,,,0,
2014,20141SW32,SW32,2014-05-24,,,2014-04-08,8.0,3.0,,True,0,2014-05-02,32.0,18.0,5.02,3.0,7.0,7.0,7,46.0,15.0,7.0,1,6,16.44,h300105,tp42797,False,,2013.0,5.0,1,446283.33,207228.71,G,6084.83,8.87726,134.395,210.765,-0.859272526,3.0,1.0,False,0,0,,,,0,
2014,20141SW33,SW33,2014-06-27,,,2014-04-16,16.0,7.0,1.0,True,0,2014-05-13,43.0,20.0,4.91,3.0,8.0,7.0,6,57.0,15.0,6.0,0,6,17.3,d471791,tr44160,False,,2013.0,5.0,1,446328.33,207280.71,G,7575.56,9.00006,140.014,241.805,-0.472473855,3.0,1.0,False,0,0,,,,0,
2014,20141SW34,SW34,2014-05-15,,,2014-04-08,8.0,0.0,1.0,True,0,2014-05-01,31.0,15.0,5.18,3.0,9.0,9.0,0,,,,6,0,,tx42746,ts47205,True,O85,2013.0,5.0,1,446359.33,207328.71,G,6755.5,24.6654,141.187,227.426,-0.67654187,3.0,1.0,False,0,0,,,,0,
2014,20141SW35,SW35,2014-05-17,,,2014-04-11,11.0,3.0,1.0,True,0,2014-05-08,38.0,18.0,5.07,3.0,10.0,10.0,0,,,,7,0,,,,,,,,,446381.33,207366.71,G,7471.75,45.6343,141.626,223.063,-0.730603363,3.0,1.0,False,0,0,,,,0,
2014,20141SW37,SW37,2014-05-30,,,2014-04-17,17.0,7.0,1.0,True,0,,,,5.48,3.0,9.0,8.0,8,54.0,,8.0,0,8,15.25,h300164,ts47130,False,,,6.0,adult,446460.33,207368.71,G,2520.84,9.32565,142.206,202.72,-0.922403327,3.0,1.0,False,0,0,,,,0,
2014,20141SW39,SW39,2014-05-24,,,2014-04-21,21.0,7.0,1.0,True,0,,,,4.81,3.0,8.0,,0,,,,0,0,,,,,,,,,446571.33,207393.71,G,2238.16,11.6601,143.053,151.343,-0.87750632,5.0,1.0,False,0,0,,,,0,
2014,20141SW4,SW4,2014-05-25,,,2014-04-17,17.0,7.0,,True,0,,,,5.05,3.0,7.0,,0,,,,0,0,,,,,,,,,446274.33,207845.71,G,3871.66,44.2283,139.612,150.325,-0.868847616,3.0,2.0,False,0,0,,,,0,
2014,20141SW42,SW42,2014-06-09,,,2014-05-10,40.0,34.0,1.0,True,0,2014-05-29,59.0,12.0,4.99,3.0,8.0,5.0,0,,,,0,0,,,,,,,,,446590.33,207468.71,G,3543.99,62.1551,141.625,38.4619,0.783021938,5.0,1.0,False,0,0,,,,0,
2014,20141SW43,SW43,2014-06-27,,,2014-05-10,40.0,14.0,,True,0,2014-05-25,55.0,12.0,5.58,3.0,4.0,4.0,3,70.0,16.0,3.0,0,3,17.47,ts47471,tx42751,True,CP8,2013.0,5.0,1,446607.33,207529.71,G,2266.86,2.67203,138.983,15.7108,0.962640722,3.0,1.0,False,0,0,,,,0,
2014,20141SW47,SW47,2014-06-02,,,2014-05-08,38.0,35.0,,True,0,2014-05-25,55.0,12.0,,,6.0,5.0,0,,,,1,0,,,,,,,,,446646.33,207423.71,G,2412.66,56.2455,142.525,26.5579,0.894483001,5.0,1.0,False,0,0,,,,0,
2014,20141SW49,SW49,2014-05-30,,,2014-04-18,18.0,4.0,1.0,True,0,2014-05-09,39.0,15.0,5.38,3.0,7.0,7.0,7,54.0,16.0,7.0,0,7,18.29,d471778,y162940,False,,2013.0,5.0,1,446666.33,207376.71,G,1357.08,13.8623,143.792,10.7131,0.98257032,5.0,1.0,False,0,0,,,,0,
2014,20141SW50,SW50,2014-05-24,,,2014-04-19,19.0,3.0,1.0,True,0,2014-05-10,40.0,16.0,4.63,3.0,6.0,4.0,0,,,,3,0,,,ts43234,,,,,,446720.33,207436.71,G,1934.63,83.5242,142.531,14.1153,0.969806927,5.0,1.0,False,0,0,,,,0,
2014,20141SW51,SW51,2014-05-30,,,2014-04-22,22.0,10.0,,True,0,2014-05-12,42.0,14.0,4.78,3.0,7.0,6.0,6,56.0,15.0,6.0,0,6,17.6,h300190,tp42709,False,,,6.0,adult,446734.33,207470.71,G,3656.2,91.0009,140.887,26.2829,0.896618626,3.0,1.0,False,0,0,,,,0,
2014,20141SW58,SW58,2014-05-28,,,2014-05-01,31.0,7.0,,True,0,2014-05-23,53.0,17.0,6.5,4.0,6.0,3.0,0,,,,3,0,,,,,,,,,446859.33,207384.71,G,2646.92,70.7497,143.612,10.4124,0.98353238,3.0,1.0,False,0,0,,,,0,
2014,20141SW59,SW59,2014-06-15,,,2014-04-25,25.0,7.0,,True,0,2014-05-13,43.0,13.0,,,6.0,6.0,6,57.0,15.0,6.0,0,6,16.8,d471564,tp42746,False,,2013.0,5.0,1,446847.33,207337.71,G,2506.8,16.265,144.754,270.536,0.009354828,3.0,1.0,False,0,0,,,,0,
2014,20141SW6,SW6,2014-05-30,,,2014-05-07,37.0,32.0,1.0,,0,2014-05-25,55.0,12.0,5.02,3.0,7.0,6.0,0,,,,6,0,,,,,,,,,446327.33,207836.71,G,6384.18,69.8763,135.837,98.1276,-0.141378121,3.0,2.0,False,0,0,,,,0,
2014,20141SW61A,SW61A,2014-06-15,,,2014-04-16,16.0,7.0,,True,0,2014-05-13,43.0,18.0,6.6,4.0,10.0,10.0,10,57.0,15.0,10.0,0,10,17.8,d471562,d471563,False,,,6.0,adult,446964.33,207329.71,G,2879.7,38.6436,145.595,332.934,0.890482974,3.0,1.0,False,0,0,,,,0,
2014,20141SW63,SW63,2014-06-15,,,2014-04-25,25.0,7.0,0.17,True,0,2014-05-14,44.0,12.0,,,8.0,7.0,4,58.0,15.0,4.0,1,4,13.5,,d472423,,,,,,446960.33,207394.71,G,4897.61,110.237,143.317,335.382,0.909105286,3.0,1.0,False,0,0,,,,0,
2014,20141SW73,SW73,2014-05-30,,,2014-04-21,21.0,7.0,1.0,,0,2014-05-20,50.0,21.0,6.3,4.0,9.0,9.0,0,,,,3,0,,,,,,,,,447094.33,207298.71,G,1506.64,3.89571,145.971,270.536,0.009354828,3.0,1.0,False,0,0,,,,0,
2014,20141SW76,SW76,2014-06-15,,,2014-04-16,16.0,7.0,,True,0,2014-05-12,42.0,18.0,6.7,4.0,9.0,7.0,3,56.0,15.0,3.0,2,3,15.43,d472414,d472415,False,,2013.0,5.0,1,447158.33,207352.76,G,1277.93,55.72,145.678,30.3811,0.862680546,3.0,1.0,False,0,0,,,,0,
2014,20141SW8,SW8,2014-05-27,,,2014-04-14,14.0,3.0,1.0,True,0,2014-05-07,37.0,17.0,4.92,3.0,7.0,5.0,3,51.0,15.0,3.0,0,3,15.17,d471784,x239955,False,,2013.0,5.0,1,446281.33,207774.71,G,9873.81,119.151,132.909,245.543,-0.414010208,3.0,2.0,False,0,0,,,,0,
2014,20141SW80,SW80,2014-06-15,,,2014-04-14,14.0,5.0,1.0,True,0,2014-05-08,38.0,17.0,5.8,4.0,8.0,7.0,7,52.0,15.0,7.0,0,7,17.03,tp42748,y160603,True,C138,2013.0,4.0,1,447250.33,207305.71,G,6115.32,9.87538,144.999,347.029,0.974483798,3.0,1.0,False,0,0,,,,0,
2014,20141SW81,SW81,2014-06-15,,,2014-04-15,15.0,7.0,1.0,True,0,2014-05-08,38.0,16.0,7.1,4.0,8.0,8.0,8,52.0,15.0,8.0,2,6,15.64,l809664,y162433,False,,,6.0,adult,447280.33,207372.71,G,2477.05,82.8961,143.459,344.365,0.962998113,3.0,1.0,False,0,0,,,,0,
2014,20141SW84A,SW84A,2014-06-15,,,2014-04-19,19.0,7.0,,True,0,2014-05-11,41.0,17.0,7.0,4.0,6.0,6.0,3,55.0,15.0,3.0,0,3,18.17,d472996,d472997,False,,2013.0,5.0,1,447375.33,207309.71,G,4805.19,56.7842,143.493,28.6397,0.877651081,3.0,1.0,False,0,0,,,,0,
2014,20141SW85,SW85,2014-06-15,,,2014-04-10,10.0,0.0,1.0,True,0,2014-05-04,34.0,16.0,6.9,4.0,9.0,8.0,7,48.0,15.0,7.0,3,4,13.8,tp27460,tr41967,True,B71,2013.0,4.0,1,447385.33,207377.71,G,2910.78,126.72,141.631,34.2403,0.826685018,2.0,1.0,False,0,0,,,,0,
2014,20141SW86,SW86,2014-06-15,,,2014-04-11,11.0,5.0,,True,0,2014-05-06,36.0,16.0,6.6,4.0,10.0,8.0,4,50.0,15.0,4.0,1,3,16.1,tp28474,tr44058,False,,,4.0,unknown,447401.33,207319.71,G,1493.4,66.1846,142.974,37.9908,0.7881096,3.0,1.0,False,0,0,,,,0,
2014,20141SW9,SW9,2014-05-02,,,2014-04-07,7.0,0.0,1.0,True,0,2014-04-26,26.0,14.0,7.51,4.0,6.0,5.0,0,,,,5,0,,,,,,,,,446338.33,207737.71,G,12515.52,120.709,130.943,87.1054,0.050498813,3.0,2.0,False,0,0,,,,0,
2014,20141SW90,SW90,2014-05-22,,,2014-04-07,7.0,0.0,1.0,True,0,2014-04-28,28.0,13.0,7.0,4.0,9.0,7.0,4,42.0,15.0,4.0,1,4,14.6,x235022,ts43228,False,,,6.0,adult,447512.33,207309.71,G,3697.94,23.9392,140.952,56.0571,0.558366421,3.0,1.0,False,0,0,,,,0,
2014,20141W1,W1,2014-05-09,,,2014-04-11,11.0,7.0,,True,0,2014-05-08,38.0,17.0,7.0,4.0,11.0,7.0,0,,,,7,0,,,,,,,,,446222.33,209088.71,G,4195.89,272.683,92.9029,2.3097,0.999187587,5.0,3.0,False,0,0,,,,0,
2014,20141W10,W10,2014-06-16,,,2014-04-14,14.0,7.0,1.0,True,0,2014-05-05,35.0,13.0,6.9,4.0,9.0,9.0,9,49.0,15.0,9.0,0,9,17.93,tr44232,tr44083,True,O66,2013.0,5.0,1,446093.33,209131.71,G,5968.89,295.234,89.9124,49.1376,0.654244649,5.0,3.0,False,0,0,,,,0,
2014,20141W100,W100,2014-05-26,,,2014-04-16,16.0,6.0,,,0,,,,5.0,3.0,9.0,,0,,,,0,0,,,,,,,,,445358.33,209039.71,G,1568.7,93.8364,69.0097,288.833,0.322810873,5.0,3.0,False,0,0,,,,0,
2014,20141W101,W101,2014-05-08,,,2014-04-08,8.0,0.0,0.5,True,0,2014-05-02,32.0,16.0,4.6,3.0,9.0,9.0,0,,,,9,0,,,,,,,,,445335.33,209003.71,G,6688.48,101.537,68.3173,272.995,0.052248809,5.0,3.0,False,0,0,,,,0,
2014,20141W102,W102,2014-06-17,,,2014-04-12,12.0,7.0,,True,0,2014-05-05,35.0,16.0,5.1,3.0,8.0,8.0,7,49.0,15.0,7.0,2,5,16.43,tl36325,tp27626,False,,,6.0,adult,445323.33,209040.71,G,4827.45,66.3368,66.6848,283.161,0.227688123,5.0,3.0,False,0,0,,,,0,
2014,20141W103,W103,2014-06-17,,,2014-04-15,15.0,7.0,1.0,True,0,2014-05-06,36.0,15.0,5.0,3.0,7.0,7.0,7,50.0,15.0,7.0,0,7,18.23,tx42766,ts47459,True,EX8A,2013.0,5.0,1,445304.33,209032.71,G,2785.09,56.3627,65.9215,274.717,0.082234213,5.0,3.0,False,0,0,,,,0,
2014,20141W14,W14,2014-06-16,,,2014-04-13,13.0,6.0,1.0,True,0,2014-05-05,35.0,15.0,6.2,4.0,8.0,7.0,7,49.0,15.0,7.0,0,7,16.71,y163957,ts43349,False,,,6.0,adult,446247.33,209273.76,G,4815.99,89.7006,75.544,343.957,0.961054562,5.0,3.0,False,0,0,,,,0,
2014,20141W18,W18,2014-06-16,,,2014-04-07,7.0,0.0,1.0,True,0,2014-05-01,31.0,16.0,6.3,4.0,9.0,9.0,9,45.0,15.0,9.0,0,9,17.78,y033855,y839101,False,,,6.0,adult,446247.33,209436.71,G,3491.04,27.0358,65.4923,338.91,0.933016352,5.0,3.0,False,0,0,,,,0,
2014,20141W19,W19,2014-06-16,,,2014-04-09,9.0,6.0,,True,0,2014-05-08,38.0,20.0,6.6,4.0,10.0,7.0,7,52.0,15.0,7.0,0,7,18.06,y162915,y160435,False,,2013.0,5.0,1,446231.33,209497.71,G,2862.43,31.1352,63.0741,354.432,0.995281745,5.0,3.0,False,0,0,,,,0,
2014,20141W21,W21,2014-06-16,,,2014-04-23,23.0,7.0,,True,0,2014-05-14,44.0,14.0,7.6,4.0,8.0,7.0,7,57.0,14.0,7.0,3,4,16.21,ts47167,tx42556,True,EX19,2013.0,5.0,1,446206.33,209539.71,G,4371.22,27.0666,61.4112,334.759,0.90452214,5.0,3.0,False,0,0,,,,0,
2014,20141W25,W25,2014-05-19,,,2014-04-13,13.0,6.0,,,0,,,,6.8,4.0,4.0,,0,,,,0,0,,,,,,,,,446156.33,209366.71,G,2170.54,129.714,68.3316,335.625,0.910863825,5.0,3.0,False,0,0,,,,0,
2014,20141W26,W26,2014-06-16,,,2014-04-27,27.0,7.0,1.0,True,0,2014-05-17,47.0,13.0,6.6,4.0,8.0,8.0,6,61.0,15.0,6.0,2,6,15.38,y163064,y839274,False,,2013.0,5.0,1,446142.33,209342.71,G,2689.76,146.675,69.46,10.4466,0.983424325,5.0,3.0,False,0,0,,,,0,
2014,20141W27,W27,2014-05-21,,,2014-04-27,27.0,14.0,,True,0,2014-05-16,46.0,11.0,,,9.0,9.0,0,,,,9,0,,,,,,,,,446173.33,209315.71,G,5010.06,121.519,71.0571,353.616,0.993799008,5.0,3.0,False,0,0,,,,0,
2014,20141W31,W31,2014-06-16,,,2014-04-14,14.0,6.0,0.75,True,0,2014-05-05,35.0,14.0,7.1,4.0,8.0,8.0,8,49.0,15.0,8.0,0,8,18.7,ts47112,ts43593,True,W85,2013.0,5.0,1,446142.33,209424.71,G,1986.67,115.552,65.5937,303.279,0.548716442,5.0,3.0,False,0,0,,,,0,
2014,20141W32,W32,2014-05-06,,,2014-04-07,7.0,0.0,0.5,True,0,2014-05-05,35.0,20.0,5.1,3.0,9.0,1.0,0,,,,1,0,,,,,,,,,446111.33,209455.71,G,2449.0,73.0255,64.5448,293.833,0.404072208,5.0,3.0,False,0,0,,,,0,
2014,20141W33,W33,2014-06-16,,,2014-04-19,19.0,7.0,,True,0,2014-05-10,40.0,14.0,4.6,3.0,8.0,8.0,8,54.0,15.0,8.0,0,8,17.41,y161398,y163075,False,,,6.0,adult,446102.33,209511.71,G,3974.16,13.8503,62.4848,239.457,-0.508184865,5.0,3.0,False,0,0,,,,0,
2014,20141W38,W38,2014-06-17,,,2014-04-04,4.0,0.0,0.67,True,0,2014-04-30,30.0,17.0,4.4,3.0,10.0,10.0,10,44.0,15.0,10.0,2,8,17.46,tp42376,y838658,False,,2012.0,6.0,2,446005.33,209356.71,G,2180.7,118.185,68.8239,348.887,0.981248957,5.0,3.0,False,0,0,,,,0,
2014,20141W41,W41,2014-05-23,,,2014-04-06,6.0,0.0,1.0,,0,,,,4.8,3.0,10.0,,0,,,,0,0,,,,,,,,,446030.33,209444.71,G,1858.31,35.6182,64.8605,8.02299,0.990212146,5.0,3.0,False,0,0,,,,0,
2014,20141W49,W49,2014-05-19,,,2014-04-05,5.0,0.0,1.0,True,0,,,,5.2,3.0,11.0,,0,,,,0,0,,,,,,,,,446052.33,209277.71,G,2820.45,206.991,78.4103,17.8579,0.951819988,5.0,3.0,False,0,0,,,,0,
